,Name,Category,Biz Lat,Biz Lng,Rating,Review Count,Price,Yelp ID,County
249,Taqueria Molcajetes,Mexican,38.44626925,-122.7407287,4,193,$$,Xg48wGyc1ExYXND-byOAcg,Sonoma
250,Bollywood Bar & Clay Oven,Indian,38.4402983,-122.7147225,4.5,191,$$,eYWECDw7pI0ePEIp4MyF-Q,Sonoma
251,Stark's,"Steakhouses,Seafood",38.43883,-122.72322,4,1129,$$$,aPd17Mla-uUGANUWEsJbfA,Sonoma
253,Best of Burma 2,"Burmese,AsianFusion",38.44219529,-122.7167605,4.5,362,$$,GxlBRCd5LvNkoOel6SUZHw,Sonoma
254,Franchettis',"Pizza,Breakfast&Brunch,Sandwiches",38.4472706,-122.7316967,4,281,$$,6FA9uhx9OmGxihI435XlNg,Sonoma
255,el coqui,"PuertoRican,LatinAmerican",38.44127864,-122.7144232,4,922,$$,4oTCl2zvx0mW40mib3DYpQ,Sonoma
256,Miso Good Ramen,"Ramen,SushiBars,Poke",38.44008,-122.71547,4,206,$$,AAqXWC6demxbruwpNlK4jg,Sonoma
257,Bistro 29,French,38.441317,-122.713752,4.5,322,$$$,73H9mP4csF2aZlTKQHjhTg,Sonoma
258,China Garden,"Chinese,Seafood",38.43172905,-122.7433858,4,128,$$,EDQaBahdhed5Y25UB2_8Kw,Sonoma
259,Teriyaki Chicken Bowl,"Japanese,Laotian",38.43325093,-122.7423886,4,96,$,6AzIBcC9IpNAVtrBzQsEIg,Sonoma
260,Toad In the Hole Pub,British,38.43832,-122.72026,4,255,$$,NGr4lYCXKuPfGWPgbdhS-A,Sonoma
262,Page's Diner,"Diners,Breakfast&Brunch",38.4455377,-122.7398677,4,215,$,JQ1C238wShY_CPSY7kvdqQ,Sonoma
263,Haku Sushi,"Japanese,SushiBars",38.442027,-122.7168689,4,520,$$,h7mgnXxcCQuEHVdRTzyGww,Sonoma
264,Belly Left Coast Kitchen & Taproom,"American(New),Gastropubs",38.44017523,-122.7148658,3.5,502,$$,nnIMDGGuLA1E39VRY5K1Aw,Sonoma
265,Ulia's Delicatessen,"Delis,Greek,Sandwiches",38.440732,-122.7449624,4,109,$,ao_v4fJBNjDHHAXlFRioCA,Sonoma
266,El Patio Mexican Restaurant,Mexican,38.4331704,-122.7424761,4.5,193,$,JTYC-JdnztV0wE_fSnmGHw,Sonoma
269,La Chaparrita Taqueria y Pupuseria,"Mexican,Salvadoran",38.44555,-122.75201,5,5,Unavailable,5a9zOT0675sXUp0gQRUFdw,Sonoma
270,Pho Crazy,"Vietnamese,Noodles",38.43363,-122.72703,4,150,$$,beKLMNVXl_-ob9jLrpsmOA,Sonoma
271,Kafal Restaurant,"Himalayan/Nepalese,Indian,Vegan",38.4418017,-122.716356,4,320,$$,LI_djOm13a-z0u13MR_-jQ,Sonoma
272,Criminal Baking Co & Noshery,"Bakeries,Cafes",38.440628,-122.724452,4.5,288,$$,CUamVAIboGB0bazpu8CKSg,Sonoma
273,Union Hotel Pizza & Pasta,Pizza,38.4455425,-122.7396802,3,82,$$,GItlEWVDDd5k4o3-IeVoVg,Sonoma
274,Remy's Bar & Grill,American(New),38.44125789,-122.7449065,3.5,100,$$,ruxnpeqDwSbhvh61e6vCYQ,Sonoma
275,Chick-fil-A,FastFood,38.454149,-122.717122,3.5,159,$,k_bXRD7nggon0j8v1saRoQ,Sonoma
276,Sunny's BoBa & More,Cafes,38.44009807,-122.7147951,4.5,164,$,sjWk-Os6AVehgyOrOV8l2Q,Sonoma
277,Fu Zhou Super Buffet,"Chinese,Buffets",38.4417222,-122.7147946,2.5,131,$$,I73Ojrz96XW7a7eT6DQrHg,Sonoma
278,Brew,"Cafes,Breakfast&Brunch",38.4433099,-122.71805,4.5,258,$,7y75XeTV5-EvFF5E36-7Vw,Sonoma
279,Carlos'country Kitchen,"Diners,Breakfast&Brunch,American(Traditional)",38.4455767,-122.7296014,4,234,$$,VIgIN3MQqiWejSXdeslzkQ,Sonoma
280,Joey's Original Pizza,Pizza,38.4464237,-122.7179321,3.5,240,$$,#NAME?,Sonoma
281,The Tipsy Taco & Cantina,Tacos,38.44236,-122.71591,3.5,112,$$,OmDVavncyyXcGvXArNxbUg,Sonoma
283,Go Go Wok,Chinese,38.45136,-122.75251,3.5,114,$,IVMrNOk8iswAigxKhqaelg,Sonoma
284,Paradise Sushi & Grill,SushiBars,38.43772553,-122.7201414,3.5,140,$$,XaWizvLWDvD8nPwPYL9ELg,Sonoma
285,Tex Wasabi's,SushiBars,38.4400748,-122.7152068,3,699,$$,RBgZjRFqHolkkdTwxv5XHA,Sonoma
286,China Star,Chinese,38.44555283,-122.7520142,3.5,102,$$,b4n6diONcolJAb8KyaiIKA,Sonoma
287,Jack & Tony's Restaurant & Whisky Bar,"American(New),Desserts",38.437775,-122.72026,3.5,390,$$,NtdBLDJjcajqB3unwK0CeQ,Sonoma
288,Railroad Stop Bar & Kitchen,"Breakfast&Brunch,American(New)",38.4358099,-122.71886,3.5,138,$$,7qLwEN7bnLf4IrY_gJ9BYQ,Sonoma
289,Round Table Pizza,Pizza,38.43095,-122.74396,3,78,$$,GbXGYdRQGLZupc8V0-D2sw,Sonoma
290,Gary's at the Belvedere,American(Traditional),38.44651,-122.718193,3.5,130,$$,z0Hl7zB1a-4mdBbWTnSQ3Q,Sonoma
291,Round Table Pizza,Pizza,38.451354,-122.752543,3,50,$$,V1zoAaZSVUksbMGTZlqs_g,Sonoma
292,Golden Bun,"Vietnamese,Sandwiches,Desserts",38.44237,-122.7149,4,72,$,ReeNmE-B_EUCUaEkAZhaQA,Sonoma
293,Thai House,Thai,38.4402312,-122.7148945,3.5,233,$$,IJA8E_KKktcZYb_NnkDlgw,Sonoma
295,La DoÃƒÂƒÃ‚ÂƒÃƒÂ‚Ã‚ÂƒÃƒÂƒÃ‚Â‚ÃƒÂ‚Ã‚Â±a Mexican Cuisine & Bar,Mexican,38.44159016,-122.7169747,4,5,Unavailable,TZ00rr7S_xB9OE6RPqK-4A,Sonoma
296,Fourth Street Market & Deli,Delis,38.4406745,-122.7140169,4.5,56,$,q25WTdAfroKhNLWZkHXp_g,Sonoma
297,Huna Kitchen,Chinese,38.43348,-122.72775,3,46,$,uUSN1agDLki-VepJItjb4w,Sonoma
298,Omelette Express,Breakfast&Brunch,38.43741989,-122.7200394,3.5,424,$$,4nD3XgXTVwfOb_Hlj14wVw,Sonoma
299,Stout Brothers Irish Pub & Restaurant,Irish,38.4402336,-122.7147938,3.5,291,$$,P309LOlB61DAYc2GB04dKw,Sonoma
301,Chevys Fresh Mex,"Mexican,Breakfast&Brunch",38.4369,-122.72073,3,316,$$,3jd_GYyq-jQ37gX79y4iEA,Sonoma
302,Holy Roast Cafe,Cafes,38.44237,-122.7149,4,97,$,BvHzbe29e1uJDKrWErG81g,Sonoma
303,KFC,"FastFood,ChickenWings,ChickenShop",38.4438,-122.743,2,26,$,Zdm1pCZEXqwpYDIKmT2fJA,Sonoma
304,Mariscos El Patron,"Seafood,Mexican",38.4416539,-122.7168911,3,72,$$,Eu2NlhemKxpUzIowLOu6xg,Sonoma
305,Pizza Hut,"Pizza,Italian,ChickenWings",38.4413681,-122.7446747,2.5,36,$,DW1Q3pTk_MoTVaf-b8_4xw,Sonoma
306,Domino's Pizza,Pizza,38.4327509,-122.7422876,2,68,$,i7ukJkuPOGu3m9w6PYI_BA,Sonoma
308,Port of Subs,"Sandwiches,Delis",38.44555283,-122.7520142,4,24,$,Xs46QBU3Yj_GBZq7QlPrww,Sonoma
309,Papa Murphy's,Pizza,38.44555,-122.75201,2.5,23,$$,aZo8ZqWWe6-tVrxqvunxaQ,Sonoma
310,Hibachi-San,"FastFood,Japanese",38.4383979,-122.7159259,3,17,$,de4ahOXyKjBA05bSc44eVQ,Sonoma
311,Char Burger Grill,"Burgers,American(Traditional)",38.439171,-122.716387,3,22,$,0v6M78aJ0oPlHLdOhdPeZg,Sonoma
312,Carl's Jr,"FastFood,Burgers",38.43342,-122.74284,2,24,$,4Cycsj35slBSc9UupQZD2Q,Sonoma
313,Bistro 1907,American(New),38.43797,-122.72079,3.5,3,Unavailable,5jq3v6hkXVSwwziXOdTzzQ,Sonoma
316,Charlie Grilled Subs,American(New),38.438641,-122.71594,3,14,$$,80S206hHOt_Y2fb62_IOYw,Sonoma
317,Panda Express,"Chinese,FastFood",38.43839,-122.715748,2.5,35,$$,n-p-cSt_IBYuuKWWGfQd_A,Sonoma
318,Sbarro,Pizza,38.438374,-122.715826,2,9,$,PC2ssFJ9vNs5gwr5t1E-IA,Sonoma
319,Subway,"Sandwiches,FastFood",38.4328537,-122.7423329,3.5,4,$,vAW2HO0kQPW7vb7Dqzr72A,Sonoma
320,Subway,"Sandwiches,FastFood",38.44551,-122.72503,2,7,$,YK4osjVBbl4KtQO3ktcUSg,Sonoma
323,La Prima Pizza,"Pizza,Italian",38.58926,-122.5778,2.5,103,$$,Aprti5FcnDA8DYBYIoS4xg,Napa
324,Crystal Creek Farm and Haven,American(New),38.5591507,-122.6247025,5,1,Unavailable,WE_KS4F7qpTwHF0GPBu3fQ,Napa
325,Lovina,American(New),38.57659,-122.57964,4,290,$$,ucXuxH-JOwyL_hi0uzXjVw,Napa
326,Sam's Social Club,"American(New),Breakfast&Brunch",38.5822062,-122.5752484,4,590,$$,U69SHL0P_DGbjaB8TNIwLg,Napa
327,SolBar,American(New),38.585059,-122.570257,4,1010,$$$,XITkuNFTKXeDKotFD9dPxA,Napa
328,Bosko's Trattoria,"Italian,Pizza",38.5784,-122.57873,4,659,$$,DgFgG6WTl4JGiMkF4pQRgg,Napa
329,Evangeline,"Cajun/Creole,French,Breakfast&Brunch",38.57905,-122.57948,4,341,$$,41jZtOex0ITMwM353GYUFw,Napa
331,All Seasons,American(New),38.5786977,-122.5787317,4,364,$$,k-qHjfk7xgFSp6meF_OOoQ,Napa
332,Buster's Original Southern Barbeque,Barbeque,38.57511902,-122.5811234,3.5,782,$$,jem8ynMBXKVOFYc0c1009Q,Napa
334,Palisades Deli Cafe,Delis,38.57981,-122.57797,4,225,$,wUtgoHzUJqAKeu8LXxTgsw,Napa
335,Hydro Bar & Grill,American(Traditional),38.578824,-122.579121,3.5,465,$$,KZRZB5_7UqUGHq7rOFXKog,Napa
336,Sushi Mambo,"Japanese,SushiBars",38.58158,-122.57721,4,179,$$,o7p6KGbYXLhidd4io1G5zQ,Napa
339,Soul Rebel Coffee,Breakfast&Brunch,38.58192,-122.59617,5,27,Unavailable,7DBq71xPYnDpYSPNWNBIvg,Napa
340,Pacifico,Mexican,38.57677,-122.58015,3,214,$$,EwUAYicCXf-TAc-7nl-mzQ,Napa
341,Calistoga Roastery,Breakfast&Brunch,38.57912833,-122.5785656,4,301,$,45n5-hnOmEAf5TEJ9QHuHg,Napa
342,Calistoga Thai Kitchen,Thai,38.57832265,-122.5793049,3.5,155,$$,jwIUjTQtk9jFHl_ttoWxIw,Napa
343,Checkers,"American(New),Pizza,Italian",38.57887,-122.578549,3.5,222,$$,KGaSaQk_btMbuYB1xeJOxA,Napa
344,Cafe Sarafornia,"American(Traditional),Diners,Breakfast&Brunch",38.5790099,-122.57917,3.5,502,$$,XDHUIlyl_rPKItRRmjn0pQ,Napa
345,Soo Yuan Restaurant,Chinese,38.5782,-122.57901,3.5,87,$$,CAakRYVdlI3EUhnm5kaC6A,Napa
347,Bella Bakery,"Bakeries,Cafes",38.5780754,-122.5794067,4,118,$,E_M2ojDXzIIbU3NnA_10Kw,Napa
348,Puerto Vallarta Restaurant,Mexican,38.578131,-122.578917,5,1,Unavailable,FMyOgYsgtBnlNi4qJSrTGQ,Napa
349,Mary's Home Plate Cafe,"Burgers,Seafood,Breakfast&Brunch",38.58179,-122.59622,2.5,105,$,Fo3SIn0lO6AtDW7HPwtB0g,Napa
350,Lakehouse Restaurant at Calistoga Ranch,American(New),38.583379,-122.507794,4,39,$$$$,x0YPAA_ReUIRtk6O9iqoIA,Napa
352,Clay Oven  Grill & Bar,Indian,38.37245,-121.95221,4,964,$$,7O3yYnKpUaOlOOHKZomhhA,Solano
353,Noodle Or Rice,"Noodles,DimSum",38.378068,-121.943127,3,150,$$,IgiUH2NQyDn0hii0YGOfjg,Solano
355,Olive Garden Italian Restaurant,"Italian,Salad",38.368882,-121.957653,3,370,$$,8atZWqU7Iuuy-bvbs5H5lw,Solano
356,Hide-A-Way Lounge & Grill,"American(Traditional),Breakfast&Brunch",38.38708,-121.93292,3.5,94,$$,bzY-OCQDUrOdBrszwPDN4A,Solano
357,Black Oak Restaurant,"American(Traditional),Breakfast&Brunch",38.36992,-121.95366,3.5,251,$$,GDSSDokqv1bUuGEu42SyAA,Solano
358,King's Buffet,"Chinese,SushiBars,Buffets",38.37788164,-121.9461692,2,228,$$,L7yD75ulqF7Q8KV0UZM5JQ,Solano
359,Jersey Mike's Subs,"Sandwiches,FastFood,Delis",38.38492469,-121.9342157,3.5,87,$,ohHPl3y5Cxs6loiI3wkdBg,Solano
360,Popeyes Louisiana Kitchen,"FastFood,ChickenWings",38.36951,-121.95664,2.5,127,$,Vh0hwz72QSeVJyPzrLQksg,Solano
361,McDonald's,"FastFood,Burgers",38.386021,-121.932994,2,66,$,L34p2ZKqb93mqAxckECcbw,Solano
362,Taco Bell,"FastFood,Tex-Mex,Mexican",38.38535754,-121.9343092,3,23,$,LeNlZ0b-PWbSgjYKRLosYQ,Solano
363,Subway,"Sandwiches,FastFood",38.38583356,-121.9353461,1.5,35,$,PNWz0Ex_8rD6bcrtZjC2MQ,Solano
364,Jack in the Box,"FastFood,Breakfast&Brunch,Burgers",38.38575363,-121.9342651,2.5,27,$,qxZEZ_qIImuXv_r0NBC7JA,Solano
365,Carl's Jr.,FastFood,38.36914444,-121.9562378,2,24,$,wrTl41WQFtmn56GFbowxUg,Solano
367,Sonic Drive-In,"FastFood,Burgers,IceCream&FrozenYogurt",38.3490339,-121.9868329,2.5,309,$,7F3NQG45KXveiTHEKDhOBQ,Solano
368,The Juice Bar,"AcaiBowls,Sandwiches",38.34309,-121.99386,4,11,Unavailable,iB-hYZTYzYEn-4OrodtJBw,Solano
369,Dairy Queen Grill & Chill,"FastFood,IceCream&FrozenYogurt",38.34864233,-121.9876323,2.5,85,$,WT01JNpREUJ4yguvivEQzA,Solano
370,Stir Fry Chinese Food,Chinese,38.343426,-121.9953072,3,36,$,X872slbxRF-tqCy1xIZTpA,Solano
371,McDonald's,"FastFood,Burgers",38.342167,-121.9946113,2.5,68,$,eeTRtjOu4aQRhTe84ccNtw,Solano
372,KFC,"FastFood,ChickenWings,ChickenShop",38.34244393,-121.9951332,2,62,$,_rlQYpwRrBfsuAN9k5UWug,Solano
373,Jack in the Box,"FastFood,Breakfast&Brunch,Burgers",38.34324238,-121.9947879,2.5,23,$,W4mUGOix7A8QQw7FIImMRg,Solano
374,Subway,"Sandwiches,FastFood",38.3428917,-121.994606,2,46,$,9IDlmranhrwu9tCLMpPwqQ,Solano
375,Pizza Hut,"Pizza,Italian,ChickenWings",38.34285244,-121.9947068,2,81,$,Xt0jrTriV4GrKc2SXBww9g,Solano
376,Buddha Thai Bistro,Thai,38.363342,-121.962942,4.5,1527,$$,fsvMLyrOukBr2JSlHpn3WA,Solano
377,Rock & Brews- Vacaville,American(New),38.36117,-121.96737,3.5,825,$$,sU86V0etg7QfOTjNMABFXg,Solano
379,Wah Sing,"Noodles,Chinese",38.3519,-121.95015,4.5,127,$$,Wl_1tpKOdAquxuBW1VtVkQ,Solano
380,Brunch in a Box,"Breakfast&Brunch,ComfortFood,American(Traditional)",38.366733,-121.955353,5,9,$$,swzVWukHD3qtjMjuJ15tVQ,Solano
381,Saigon Pho,"Vietnamese,Noodles,AsianFusion",38.35174288,-121.9653282,4,255,$,G34kS7Ew4oTBoAu3lYal3w,Solano
382,BJ's Restaurant & Brewhouse - Vacaville,"American(New),Pizza",38.361856,-121.966077,3,835,$$,fT_A5xeIGMOX-_IdE-fvwA,Solano
383,Tahoe Joe's,"Steakhouses,American(Traditional)",38.365334,-121.958691,3,486,$$,IpCwZaxZ98AQHgyRhtKASA,Solano
384,In-N-Out Burger,Burgers,38.36663,-121.9609,4,200,$,17dtFWvI_FjN8Lozez5RwA,Solano
385,Napoli Pizzeria & Italian Food,"Italian,Pizza",38.35130443,-121.9522734,4,384,$$,aGVELfTfWkjUjiMLgF86WQ,Solano
386,Healthy Life Shakes,ChickenWings,38.35183577,-121.9518076,5,72,Unavailable,yJ8kpWVQpClpXwAOKPHl-g,Solano
387,Tom Yum Goong,Thai,38.35363154,-121.9780126,4.5,357,$$,aDK6h_LHQlUiWZNMY2-U3A,Solano
388,Chick-fil-A,FastFood,38.361347,-121.965333,3.5,223,$,GcFcSix3s55FfNsrBwuW1g,Solano
389,Falafel Corner,"Falafel,Burgers,Halal",38.34987,-121.97549,4.5,176,$,80Qe1dVlq_8vhFMzI9cuoA,Solano
390,Peace Love & Boba,"Filipino,IceCream&FrozenYogurt",38.336413,-121.954482,4.5,495,$,Q9cgPx57ky4QaeeH2UqTTg,Solano
391,Ayame Sushi,"SushiBars,Japanese",38.350679,-121.95196,4,330,$$,F7iApwDULbRpOU-M3-0Bxg,Solano
392,Wah Shine,"Chinese,Seafood",38.3522921,-121.9759751,4,347,$$,2z1G5Qqg6QQRHrnjC4-CTw,Solano
393,Pho Lee Hoa Phat,Vietnamese,38.35398865,-121.9782486,3.5,478,$,HiXZsD-HT1K6izxqb9GjXw,Solano
394,Gourmet Exprezz,"Mediterranean,Greek",38.33512,-121.98396,4.5,478,$$,_9gBMrgZ6bDGf1q6kc7xdA,Solano
395,Blaze Fast-Fire'd Pizza,"Salad,FastFood,Pizza",38.361941,-121.964556,4,111,$,i2oy6MxgnvcPh2evt1Wx-Q,Solano
396,The Original Mels,"Diners,Breakfast&Brunch,American(Traditional)",38.36583,-121.96097,3,247,$$,9kNX5Pf9F_4gfAmqyeASRw,Solano
397,Wingstop,ChickenWings,38.36177684,-121.9637796,2,161,$$,88ccxvqE7lb2KUzEA0P8ag,Solano
398,Sourdough & Co,"Sandwiches,Salad,Soup",38.35213,-121.9525,3.5,66,Unavailable,M1KQuIDDQiq4nc2E5PZDrg,Solano
400,California Burrito,Mexican,38.35315,-121.97655,3.5,57,Unavailable,WqZGm76905xyUXJxdjbTmw,Solano
401,Chili's,"American(Traditional),Tex-Mex",38.3624,-121.96422,2.5,213,$$,mgNbZc7-2eUaimyfn4B-Yg,Solano
402,Freebirds World Burrito,"Mexican,Tex-Mex",38.36827604,-121.9568762,3.5,318,$,yQPp7VPhKDEQIVf5vJwGmw,Solano
403,Muay Thai Cuisine,"Thai,Laotian,AsianFusion",38.33543758,-121.9550379,4.5,152,$$,#NAME?,Solano
404,Burger City,Burgers,38.35192,-121.96515,3.5,277,$$,l-CM53T5lYjHe4w9vN5Y5g,Solano
405,El Caracol Mexican Restaurant,"Mexican,Salvadoran",38.3367829,-121.9538167,4,146,$,iqysXz1fylJTWo_BPlOTAA,Solano
406,Dickey's Barbecue Pit,"Barbeque,American(Traditional),Southern",38.36713465,-121.9596446,3,173,$$,4AAfWJ1VCZwUq3UnYVQG7w,Solano
408,Chin Hua Mongolian Barbecue,Barbeque,38.35103,-121.952859,3,195,$$,6KUd2yVEiUw2z1LokytTsA,Solano
409,Shanghai Express,"Chinese,FastFood",38.35191727,-121.9651489,4,91,$,IxHh2GjnX-HyhziDiHfv2g,Solano
410,Dragon Palace Restaurant,Chinese,38.3354649,-121.9546309,3.5,128,$,0bKB72qVX8BakYMKXszimg,Solano
411,Kazan Japanese Cuisine,"Japanese,SushiBars",38.35217,-121.97528,3.5,195,$$,0b6ne1Ho_MpVnKwfJH6DZw,Solano
412,Beach Hut Deli,"Sandwiches,Breakfast&Brunch,Salad",38.361941,-121.964556,4,115,$$,ynEihv_45EXLCYwWpPuL8g,Solano
413,El Azteca Mexican Food II,Mexican,38.35278735,-121.9761606,4,112,$$,ik7fMgWDxs4aglu0Llw-vw,Solano
414,Hisui 2,"SushiBars,Japanese",38.3356479,-121.9556185,3.5,601,$$,BF1nSAfWtH_viTZ7ePb4mA,Solano
415,Tugboat Fish & Chips,"Seafood,FastFood,Fish&Chips",38.33578253,-121.9667359,3,72,$,0X9z7hYyQGCaMyBML-lCMA,Solano
416,Stir Fry Chinese Food,Chinese,38.3623965,-121.9633942,2.5,39,$,JdsI6nrkhpCcN3guEXijlg,Solano
417,Villa Corona Restaurant & Catering,Mexican,38.3358,-121.96863,3.5,141,$,OAeRJnUM_Eb3vpakESNtJg,Solano
418,Burrito Palace Restaurant,"Mexican,FastFood",38.34671,-121.97393,3.5,109,$,5A4sJLSdBzKCmdG4s9xISg,Solano
419,Jelly Dougnut,"Donuts,Sandwiches",38.34671,-121.97393,4,38,$,SE7yRCMU02dea5V73jlnTg,Solano
420,Cenario's Pizza of Vacaville,"Pizza,ChickenWings,Italian",38.33512,-121.98396,4,68,$,jsnVA7TrSNpCeLRXjFGpIw,Solano
421,Leonardis Pizza,Pizza,38.34653,-121.98472,4.5,3,Unavailable,IAFuw2XAJxr5l_dXgTW-Uw,Solano
423,TogoÃƒÂƒÃ‚ÂƒÃƒÂ‚Ã‚Â¢ÃƒÂƒÃ‚Â‚ÃƒÂ‚Ã‚Â€ÃƒÂƒÃ‚Â‚ÃƒÂ‚Ã‚Â™s Sandwiches,"Sandwiches,Delis,FastFood",38.36404,-121.96193,3,66,$,9-upLBXc-HkR1s1gShKoQg,Solano
424,Del Taco,"FastFood,Mexican",38.35204602,-121.9755998,2,46,$,4axOd_30W80CCnegTj5w0Q,Solano
425,Pizza Guys,"Pizza,Italian,ChickenWings",38.34666,-121.97316,3.5,63,$$,PtJfLmAaGy8_TwOHPVGJNA,Solano
426,Round Table Pizza Clubhouse,Pizza,38.3354649,-121.9541421,2.5,112,$$,DXmCrV8kqt_e-0ypykFf8g,Solano
427,Mountain Mike's Pizza,Pizza,38.352576,-121.950402,2,58,$$,6pKtTWJoiB2rznTPezsF6w,Solano
428,Jack in the Box,"FastFood,Breakfast&Brunch,Burgers",38.36068816,-121.9676748,2.5,34,$,gQ1-GdbQwmUE4yFhnGpjgQ,Solano
429,Little Caesars Pizza,Pizza,38.33692,-121.96997,3,19,$,pt3gnwC6tU_zlInjO4_kWg,Solano
430,Taco Bell,"FastFood,Mexican",38.335025,-121.970035,2,38,$,R11ZxeKbyTf1_grezzjNAA,Solano
431,DJ's Grill & Deli,Delis,38.3665762,-121.9547822,1,26,$,uSfSE8_NcFBlCwwuWo9OyQ,Solano
432,Domino's Pizza,"Pizza,ChickenWings,Sandwiches",38.351592,-121.97576,2.5,65,$,JC7btzFFCVzqfup6S6esiw,Solano
433,Mountain Mike's Pizza,Pizza,38.335816,-121.971448,2.5,96,$$,__jqGSe7HMa6U4Xtu2JP4A,Solano
434,Taco Bell,"FastFood,Mexican,Tex-Mex",38.36687,-121.95505,1.5,38,$,ccJ42k_SJvJoIf_CBdWmOQ,Solano
435,Burger King,"FastFood,Burgers",38.3360214,-121.9700165,2,29,$,qNfs6L6pfxjpRVTWrCKSwA,Solano
436,Burger King,"FastFood,Burgers",38.352015,-121.950581,2.5,28,$,tPWEo5XzReLWbfm7AZ6EqQ,Solano
437,Papa Murphy's,Pizza,38.3355,-121.955,3,49,$,7a__dTXIz4bBuIoJKVcOWQ,Solano
438,McDonald's,"Burgers,FastFood",38.36199615,-121.9589856,2,8,$,Vc0xTIicj1rE54t9pcHloQ,Solano
439,Taco Bell,"FastFood,Mexican,Tex-Mex",38.35138983,-121.9518872,2,18,$,Ue3AOq0UFnaRvxpq4oYkuw,Solano
440,Subway,Sandwiches,38.350012,-121.976672,3,11,$,VmHEWpUOFHmuedG44zqbtA,Solano
441,Subway,"Sandwiches,FastFood",38.3644562,-121.9562168,2,25,$,yInPzdtTgYNKFaoDYWkkWw,Solano
442,Subway,"Sandwiches,FastFood",38.3376,-121.969831,2.5,11,$,zd84PK1FsIt-UY_2bl8nXg,Solano
443,Subway,"Sandwiches,FastFood",38.3507618,-121.9529451,2.5,26,$,ewEMTEDszfPVir1rAYhDzw,Solano
444,Martin's Taqueria,Mexican,38.5621605,-122.8253937,4,35,$,WpPUdeShrWupIb64aeLxzQ,Sonoma
445,Estrella's Market,Mexican,38.56252289,-122.8257446,4,69,$,7gylu1oreDJY2QAyR-BOUg,Sonoma
446,Ana's Cafe and Espresso,"Breakfast&Brunch,Cafes,Mexican",38.5621949,-122.825415,5,66,$,m8proezoEXiLdsrReW6WJw,Sonoma
447,Sweet T's Restaurant + Bar,"Southern,Barbeque",38.55147833,-122.80706,4,864,$$,Azk-rPMV8VCjQ4zSS_KUeg,Sonoma
448,KIN Windsor,American(New),38.548105,-122.815237,4,533,$$,yl_0Jlu6PnvaQ00xnWPOAg,Sonoma
449,Tisza,"American(Traditional),ModernEuropean",38.545956,-122.806233,4.5,175,$$,OJ12w42gHUvpuOsl3C_qiA,Sonoma
450,Tian Yuen Asian Cuisine,AsianFusion,38.54813238,-122.813902,4,44,Unavailable,gD8FLXZCg2T4isVOlqK5lw,Sonoma
451,El Gallo Negro,Mexican,38.54328657,-122.8012401,4,13,Unavailable,nArXpNlLpL-aFKOp-_ZRcA,Sonoma
452,KCs American Kitchen,"American(Traditional),Breakfast&Brunch",38.548551,-122.8162139,4,559,$$,HSm6e_BmMgGqZWpSOa58dw,Sonoma
453,Tomi Thai Restaurant,Thai,38.54882,-122.817024,4.5,306,$$,k_oIDPZBbzyoQLPn7zscDA,Sonoma
455,Himalayan Restaurant,"Himalayan/Nepalese,Indian,Vegan",38.54804,-122.8157,4.5,348,$$,ctDFNkBsDchCbw-Yry__oQ,Sonoma
456,Qimura Sushi & Ramen,"SushiBars,Ramen",38.54909103,-122.8071727,4,110,$$,BHPRf1P8RxF2JeSSNkN5eA,Sonoma
457,Cocina Mana,"Breakfast&Brunch,Mexican,ComfortFood",38.549426,-122.81273,4.5,63,$$,sQkkQaWbG_FrMvuVRyN9Gg,Sonoma
458,Red Bee Bbq,"Barbeque,Sandwiches,AsianFusion",38.54947884,-122.8065648,4,104,$,Mq6LSJ_FJs-d_ogcTXlPgA,Sonoma
459,Ume Japanese Bistro,"Japanese,SushiBars",38.545938,-122.8051133,4,263,$$,qJ2C0WzmY2cVU3a13vuKrw,Sonoma
460,Jaded Toad BBQ & Grill - Windsor,"Barbeque,American(Traditional),Cajun/Creole",38.54759,-122.81466,3,396,$$,g3MwSfnL6PWWXNgTqvoZlQ,Sonoma
461,Yinkeng Restaurant,Chinese,38.54836755,-122.8051818,3.5,129,$$,euLMURqzpDwjItFnLj6JMQ,Sonoma
462,Skillets Cafe,"Breakfast&Brunch,Cafes",38.5479178,-122.8057,4.5,216,$$,zaQ4PNIWVYG315PYHIhTTg,Sonoma
463,Thumbs Up Burger,"Burgers,Delis,Breakfast&Brunch",38.5434399,-122.80124,4,138,$,s5v4sqcfPcz7JYPjc-Uygw,Sonoma
464,Mi Pueblo,Mexican,38.54832154,-122.8048527,3.5,113,$$,hYstotB2wr55fmN3WdZBYw,Sonoma
465,Superburger,"American(Traditional),Burgers,Sandwiches",38.54942927,-122.8128128,3.5,132,$$,gHijPA35lHDQLK32UMmdyg,Sonoma
466,BurtoNZ bakery,"Bakeries,Cafes",38.55150208,-122.8056882,4.5,193,$,2vDxljc9mq0sh86nqoPiQQ,Sonoma
467,Mary's Pizza Shack,"Pizza,Italian",38.55022851,-122.8071253,3,154,$$,ZCGjYHynxRbNYYwLruApPg,Sonoma
468,Omelette Express,"Breakfast&Brunch,American(Traditional)",38.5472055,-122.8118048,4,189,$$,BTAeyE_yOJ1bhUqjz9_ltQ,Sonoma
470,Diana's Restaurant,Mexican,38.54380776,-122.8009388,3.5,83,$,FHLSRjT-eWLJe8cRbwCNsA,Sonoma
