,Name,Lat_Restaurant,Lng_Restaurant,Address,Zip,Rating,# of Reviews,Price Level,Category,Yelp ID,City,County
20760,Ricky's Grill,37.12082,-121.61884,1488 Tennant Ave,95046,4.5,19,$$,Food Stands,qtderhevNthnAjw7l1KLjg,San Martin,Santa Clara County
20798,Casa Nostra,37.0873,-122.08909,9217 Hwy 9,95005,4,363,$$,Italian,4sHWPfuOY8K5jLNfJxlZbw,Ben Lomond,Santa Cruz County
20799,Pat's Pit BBQ,37.08975,-122.08895,9450 Hwy 9,95005,4.5,12,$$,Barbeque,T7f5C91fjttUg5kopjV7KQ,Ben Lomond,Santa Cruz County
20800,Tyrolean Inn Restaurant,37.089665,-122.0923179,9600 Hwy 9,95005,4,262,$$,German,pnpdr4lf0R-Fx8QGTiI_vw,Ben Lomond,Santa Cruz County
20801,Henfling's Tavern,37.089625,-122.088879,9450 Hwy 9,95005,3.5,55,$,Pubs,opkWe_Vlg42Y24gKRiQABQ,Ben Lomond,Santa Cruz County
20802,La Placa Family Bakery,37.08777,-122.08764,9280 Highway 9,95005,4,39,unavailable,Gelato,Ew7xioMn8KlueI_euHEs1w,Ben Lomond,Santa Cruz County
20803,Spanky's,37.0897787,-122.0906478,9520 Hwy 9,95005,4,158,$,Breakfast & Brunch,uTYVzmsfGV85XvnetRdvHA,Ben Lomond,Santa Cruz County
20804,Masoods Liquor & Deli,37.07233,-122.08399,7970 Hwy 9,95005,5,69,$,"Beer, Wine & Spirits",LXUqySdtvKVIrSTTbByrAw,Ben Lomond,Santa Cruz County
20805,Zayante Creek Market & Deli,37.08509,-122.04766,9210 E Zayante Rd,95018,4.5,10,$,Delis,xPu-fd954Tw033hE77nQqg,Felton ,Santa Cruz County
20807,San Martin Cafe,37.086673,-121.611613,13475 Monterey Hwy,95046,3.5,136,$,American (Traditional),x532_evX4mpW37MNPh6QrA,San Martin,Santa Clara County
20808,Los Corias Taco Truck,37.09003106,-121.5963652,Corner Of San Martin Avenue And Sycamore Ave,95046,4,3,unavailable,Food Trucks,dd5BE25pp_t5LLDJicrn9w,San Martin,Santa Clara County
20809,ABC Chinese Restaurant,37.04412,-122.0985,,95060,3,3,unavailable,Chinese,6qcN_vHTqubcPDDoVevTvA,Santa Cruz,County of Santa Cruz
20810,The Cremer House,37.0523349,-122.073027,6256 Hwy 9,95018,3.5,414,$$,American (Traditional),En03CGYK-FKBZWHblsDO7g,Felton ,Santa Cruz County
20811,Cowboy Bar & Grill,37.04089643,-122.0724589,5447 Hwy 9,95018,3.5,331,$$,Barbeque,a4TExlQ-OoqKt9cIwqSWJw,Felton ,Santa Cruz County
20812,Taqueria Vallarta,37.052524,-122.072883,6272 State Rte 9,95018,4,193,$,Mexican,GmwTHXBoYdqt8Bzi_0o2Sw,Felton ,Santa Cruz County
20813,Redwood Pizzeria,37.0514573,-122.0734275,6205 Hwy 9,95018,4,215,$$,Pizza,gqgBiPZDVHmt0ngluNNZYw,Felton ,Santa Cruz County
20814,Empire Grille,37.05055,-122.07372,6155 CA-9,95018,4,91,$$,Coffee & Tea,uFGqODUFJKo7UCimyCSUpg,Felton ,Santa Cruz County
20815,Sushi San,37.05257951,-122.0680075,6231 Graham Hill Rd,95018,4,101,$$,Sushi Bars,yVrLlsBpi3gKRT9rgh8IGw,Felton ,Santa Cruz County
20816,I Wok Bistro,37.04966,-122.0727,6112 Hwy 9,95018,4,38,$$,Chinese,_gHriTYiz0H3eDRvsUQcQQ,Felton ,Santa Cruz County
20817,Castelli's Deli Cafe,37.06042607,-122.079704,6965 Hwy 9,95018,4.5,74,$,Delis,AmY-YHES6DzrbvUgtUP_pw,Felton ,Santa Cruz County
20818,The White Raven,37.052249,-122.073646,6253 Hwy 9,95018,4,187,$,Coffee & Tea,h7UTWh_zsCdGTn1YRRyldA,Felton ,Santa Cruz County
20819,Rockys Cafe,37.0548511,-122.0743339,6560 Hwy 9,95018,3.5,197,$$,Breakfast & Brunch,Yb29tg8Qc4uMKvD6_x4xNw,Felton ,Santa Cruz County
20820,Chopstix,37.05179326,-122.0733055,6249 Hwy 9,95018,3.5,141,$$,Chinese,qneoSvZMYOBwGE3tE5BUhA,Felton ,Santa Cruz County
20821,Round Table Pizza,37.05306129,-122.0692565,6267 Graham Hill Rd,95018,2.5,31,$$,Pizza,uVUDSn4iitA05IHtEdMJVQ,Felton ,Santa Cruz County
20822,Cafe Hanna,37.05657952,-122.011127,5272 Scotts Valley Dr,95066,4.5,166,$,Mediterranean,xd9vzD1heKLgE4aIxQ_w-g,Scotts Valley,Santa Cruz County
20823,Otoro Sushi,37.047347,-122.032109,235 Mt Hermon Rd,95066,4.5,706,$$,Japanese,MJPtF2SIcSeFFgwV0Cc2uw,Scotts Valley,Santa Cruz County
20824,Bruno's Bar and Grill,37.0458574,-122.0277845,230 Mount Hermon Rd,95066,4,129,$$,American (New),X2_1OW77lq50Fn4tSYr7yw,Scotts Valley,Santa Cruz County
20825,Malone's Grille,37.04656619,-122.0188846,4402 Scotts Valley Dr,95066,3.5,316,$$,American (Traditional),76gXolf65-oXvcLh2C01LQ,Scotts Valley,Santa Cruz County
20826,Thai Heart,37.04630833,-122.0263032,218 G Mt Hermon Rd,95066,4,178,$$,Thai,p170vDE9OWAy6rM4OXoL_g,Scotts Valley,Santa Cruz County
20827,Los Gallos Taqueria,37.06146604,-122.0064519,18 Victor Sq,95066,4.5,148,$,Mexican,FI5J97RTWw9vxGtLWvpEGA,Scotts Valley,Santa Cruz County
20828,The Redwood Sandwich,37.04381046,-122.0247981,3105 Scotts Valley Dr,95066,4.5,294,$,Barbeque,BD41eojTWRn_Ovu_Izgc7A,Scotts Valley,Santa Cruz County
20829,Habanero's Bar And Grill,37.04169514,-122.025242,95 Mount Hermon Rd,95066,4,92,$$,Mexican,kY_l4Hoe5BdxxOBwYICnDg,Scotts Valley,Santa Cruz County
20830,Ambrosia India Bistro - Scotts Valley,37.036441,-122.022444,6006 La Madrona Dr,95066,4.5,223,$$,Indian,6KaP6iWhIC7Rvce3eYJv6A,Scotts Valley,Santa Cruz County
20831,Jia Tella's,37.05940872,-122.0076424,18 Victor Sq,95066,3.5,322,$$,Asian Fusion,NZ6GZy44ARfRepJWiYCmdg,Scotts Valley,Santa Cruz County
20832,Two Doors,37.0614046,-122.006283,5600 Scotts Valley Dr,95066,3.5,44,$$,Salad,Fn6ggLDWHVyn8q1lg0-5OQ,Scotts Valley,Santa Cruz County
20833,Kao Sook,37.0464155,-122.0294372,245 H Mt Hermon Rd,95066,4,234,$$,Thai,Kfhr-yjf0A8wC7pSG-Wdhg,Scotts Valley,Santa Cruz County
20834,Heavenly Roadside Cafe,37.05292511,-122.0379562,1210 Mt Hermon Rd,95066,4,350,$$,Breakfast & Brunch,UvixoTj-TTutbAYD03hpgQ,Scotts Valley,Santa Cruz County
20835,Rumble Fish,37.05045833,-122.0156137,4727 Scotts Valley Dr,95066,4,341,$$,Japanese,s7kxlD2isnjaMFIxjrxO5w,Scotts Valley,Santa Cruz County
20836,Sushi Blossom,37.04420905,-122.0248765,11 Camp Evers Ln,95066,4.5,162,$$,Japanese,pssMCqTZ20H_9SYZYmrXIA,Scotts Valley,Santa Cruz County
20837,Chubby's Diner,37.04826,-122.03168,266 Mount Hermon Rd,95066,4,147,$,Diners,wmZt7oaGXiAtU_TPlSODZA,Scotts Valley,Santa Cruz County
20838,Chef Liu,37.04653,-122.02012,4303 Scotts Valley Blvd,95066,4,83,$$,Chinese,FsCb-3QxO7d8BS2ntQVRcA,Scotts Valley,Santa Cruz County
20839,Taqueria Los Gallos,37.0463255,-122.0292652,243 Mt Hermon Rd,95066,4,165,$,Mexican,8R7WRSwp6ru70UghUHjF1g,Scotts Valley,Santa Cruz County
20840,Stonehouse Bar & Grill,37.03584,-122.02488,6001 La Madrona Dr,95060,3.5,33,$$,Bars,_GuJPBJq-OLzsU6ho9NdLg,Santa Cruz,County of Santa Cruz
20841,5030 Restaurant & Lounge,37.05406,-122.01209,5030 Scotts Valley Dr,95066,3,2,unavailable,American (New),KoOsOod_weGIwj1q0jYxkQ,Scotts Valley,Santa Cruz County
20842,Sushi Garden,37.0612571,-122.0072746,5600 Scotts Valley Dr,95066,3.5,85,$$,Japanese,TBRMXfBUC9a9_bq-nhMp1A,Scotts Valley,Santa Cruz County
20843,Green Hills Cafe,37.05117497,-122.0091179,1700 Green Hills Rd,95066,4,9,$$,Breakfast & Brunch,e48VpbXfekEamQ7WzsrClg,Scotts Valley,Santa Cruz County
20844,Mountain Mike's Pizza,37.036441,-122.022566,6006 La Madrona Dr,95066,3.5,87,$$,Pizza,Px5y1nxWhBYbv6pHQ78tuw,Scotts Valley,Santa Cruz County
20845,Maya Mexican Restaurant,37.0433794,-122.0250441,3115 Scotts Valley Dr,95066,3,111,$$,Mexican,0YH7H8ocDrszq3GXOgCcmw,Scotts Valley,Santa Cruz County
20846,Avenue cafe,37.04426317,-122.0268698,219 F Mt Hermon Rd,95066,3,49,unavailable,Breakfast & Brunch,Ep0xcHibkbPQc9JWwetQOw,Scotts Valley,Santa Cruz County
20847,ABC Chinese Restaurant,37.04449564,-122.027109,219 Mount Hermon Rd,95066,3,136,$,Chinese,a709RGbT7pWGiawjTvfbEg,Scotts Valley,Santa Cruz County
20848,Cafeteria @ ETC,37.06372,-122.00003,100 Enterprise Way,95066,1,1,unavailable,Cafeteria,gXAQqvYZJ1vEcorv0vQFTA,Scotts Valley,Santa Cruz County
20849,Auntie Mame's,37.04374947,-122.0249866,3103 Scotts Valley Dr,95066,3.5,190,$$,Breakfast & Brunch,r1ezSWjgpqPAgqXLBek5YQ,Scotts Valley,Santa Cruz County
20850,Tony & Alba's Pizza and Pasta,37.04848075,-122.0275658,226 Mount Hermon Rd Frnt,95066,2.5,103,$$,Pizza,N4Sojc7pe7hmrCgaZZlxYw,Scotts Valley,Santa Cruz County
20851,Tim's Express,37.04513379,-122.0281892,235 Mount Hermon Rd,95066,3.5,79,$,Chinese,X0UhaOW479cuwzBPo_3r5w,Scotts Valley,Santa Cruz County
20852,Round Table Pizza,37.04567966,-122.0289947,245 Mount Hermon Road,95066,3,59,$$,Pizza,vg_TgL8uu2E5uPAeyxLwrA,Scotts Valley,Santa Cruz County
20853,Papa Murphy's,37.0464155,-122.0294372,245 Mt. Hermon Road,95066,4,35,$,Pizza,ssNWbCBKPMnWC4YJBqphQw,Scotts Valley,Santa Cruz County
20854,Taco Bell,37.045135,-122.026968,233 Mount Hermon Rd,95066,1.5,58,$,Mexican,qFq4Fpff0CvYLDdFvHJghw,Scotts Valley,Santa Cruz County
20855,Scotts Valley Coffee,37.03657296,-122.0224456,6006 La Madrona Dr,95066,3.5,119,$,Coffee & Tea,arYTGsP96of8-1BliJ8qdg,Scotts Valley,Santa Cruz County
20856,Erik's DeliCafÃ©,37.0472582,-122.0264665,222 Mount Hermon Rd,95066,3,58,$,Delis,2TaUtC9BJFP9hR-iJ1-DIQ,Scotts Valley,Santa Cruz County
20857,Carl's Jr,37.061875,-122.0068351,5620 Scotts Valley Dr,95066,2.5,26,$,Fast Food,FltBcuq_Dgk7_Qj2KF54qQ,Scotts Valley,Santa Cruz County
20858,McDonald's,37.04743508,-122.0323228,259 Mount Hermon Rd,95066,1.5,106,$,Fast Food,spP96ZVqig_dz1LdOGZecQ,Scotts Valley,Santa Cruz County
20859,Togoâs Sandwiches,37.0482411,-122.0310582,266 Mt Hermon Rd,95060,4,44,$,Sandwiches,nxUywunuUb01PsYx1JwFSQ,Santa Cruz,County of Santa Cruz
20860,Jack in the Box,37.06291,-122.00455,6014 Scotts Valley Dr,95066,2.5,49,$,Fast Food,Y6TsAhFw6hsmjeo3o1w5xA,Scotts Valley,Santa Cruz County
20861,Burger King,37.045175,-122.027745,227 Mt Herman Rd,95066,2,23,$,Burgers,NOcOW1pJoWnzBjIrUcae-A,Scotts Valley,Santa Cruz County
20862,Subway,37.04525883,-122.0283148,231 Mount Hermon Rd,95066,2.5,29,$,Sandwiches,IPPfpDaIyA1_VlMTypAyLw,Scotts Valley,Santa Cruz County
20863,Shockwave,36.98846,-121.95249,,95073,5,7,unavailable,Food Trucks,1nHoGRJ17bE4bRLS2fVaJQ,Soquel,Santa Cruz County
20864,Anjaneya's World Cafe,37.02727236,-121.7396748,445 Summit Rd,95076,4,11,$,Cafes,KMDL2ypZjGjsAEzc_t63mw,Watsonville,Santa Cruz County/Monterey County/Santa Clara
20865,Lou's BBQ & Catering of San Martin,37.05921997,-121.5963816,11205 Monterey Rd,95046,4.5,62,$,Barbeque,oEpAT_3EFlvtndE9oPl_8g,San Martin,Santa Clara County
20884,Whale City Bakery Bar & Grill,37.01138802,-122.1951885,490 Hwy 1,95017,4,515,$$,Bakeries,0JY9AeYcXfzKLK0VWJTQMg,Davenport,Santa Cruz County
20885,Cemitas 1,37.0116,-122.19545,500 Hwy 1,95017,4.5,102,$$,Mexican,FPcs4nyH7juOTHsr1kMSzg,Davenport,Santa Cruz County
20886,Davenport Roadhouse Restaurant & Inn,37.01087,-122.193882,1 Davenport Ave,95017,3,671,$$,American (Traditional),vDhO6QIgTzZHxDG9H087Mw,Davenport,Santa Cruz County
20887,Vivas Mexican Restaurant,37.00000649,-122.0535837,Crown Rd,95064,4,14,$$,Mexican,9da4oxBjIPXoKInl8Gldcw,Santa Cruz,Santa Cruz County
20888,Raymond's Catering,36.99933167,-122.0621808,1156 High St,95060,4.5,73,$,Mexican,3P0RBYf5GLFasgbx5GnNJw,Santa Cruz,County of Santa Cruz
20889,Terra Fresca,37.000616,-122.05764,600 McLaughlin Dr,95064,3,40,$$,American (New),ZKzUCJUixKLNbJqB1t4XYA,Santa Cruz,Santa Cruz County
20890,Vivas Organic Mexican Food,37.00006376,-122.0533655,200 Mclaughlin,95064,5,5,$,Mexican,l-Lsvs8R_fFkQUoQ_FGxlw,Santa Cruz,Santa Cruz County
20891,Cowell & Stevenson Dining Hall,36.99639411,-122.0524021,1156 High St,95064,3.5,7,$$,American (New),nmQpi5u4L4PpsZHZZHQMLw,Santa Cruz,Santa Cruz County
20892,Cowell & Stevenson Dining Hall,36.97746,-122.05226,1156 High St,95064,5,1,unavailable,Pizza,KJ9lAalrzxazW4aBLm25Dg,Santa Cruz,Santa Cruz County
20893,Carson College Cafe,36.99148712,-122.0644066,1154 High St,95064,2.5,7,$$,Cafes,sAC5rECfZgV1H-GjTVeS7g,Santa Cruz,Santa Cruz County
20894,Crown & Merrill Dining Hall,37.000156,-122.054396,1156 High St,95064,4.5,2,$$,Cafeteria,_dFm5wLPxhoC22ks-GK_JQ,Santa Cruz,Santa Cruz County
20895,Banana Joe's,36.99998627,-122.0544363,1156 High St,95064,2.5,13,$,Convenience Stores,lrgPKWaoQ-yAlTasj4T7nA,Santa Cruz,Santa Cruz County
20896,Porter - Kresge Dining Hall,36.99432,-122.065951,301 Heller Dr,95064,3,11,$$,Food Court,lCdiZ6pS-iLIvZiCjGRcmQ,Santa Cruz,Santa Cruz County
20897,Bowls by Cafe Brasil,36.99424192,-122.0657617,1156 High St,95064,2,1,unavailable,Brazilian,Nr0FyrTekJFWMKWNip66AQ,Santa Cruz,Santa Cruz County
20898,College Nine & Ten Dining Hall,36.97746,-122.05226,1156 High St,95064,3.5,6,$,Diners,zsFTklZHikkCImqcofKH-Q,Santa Cruz,Santa Cruz County
20899,Owl's Nest,36.99677753,-122.0659482,600 Kresge Ct,95064,3,55,$,Bagels,QqUZir2imu4fOtx76eHVEA,Santa Cruz,Santa Cruz County
20900,Crown & Merrill Dining Hall,37.000177,-122.054439,1156 High St,95064,3,1,unavailable,Food Court,RKaiCq8m1qhqOyiOZWBbqQ,Santa Cruz,Santa Cruz County
20901,Oakes Cafe,36.9883776,-122.0679665,150 Heller Dr,95064,3.5,16,$,Cafes,-jW-0kJp0fplKN9QM6DGFg,Santa Cruz,Santa Cruz County
20902,Leslie,37.00167042,-122.054073,620 Crown Rd,95064,3,2,unavailable,Chinese,hDWok57xzz_jtwmiGrZNLw,Santa Cruz,Santa Cruz County
20903,Stevenson Coffee House,36.997412,-122.052283,1156 High St,95064,4,27,$,Coffee & Tea,FIZZeuYfUrNOxrjrJQYNEQ,Santa Cruz,Santa Cruz County
20904,Cafe Iveta UCSC,36.99814619,-122.0558292,1156 High St,95064,3,28,$,Breakfast & Brunch,5Zm7Bkr2s0_oqVnLrsev-Q,Santa Cruz,Santa Cruz County
20905,Perk Coffee Bar,36.99799428,-122.0598704,Earth & Marine Sciences Building,95064,3.5,2,unavailable,Coffee & Tea,gA3eyslxgmMLIIAkgZp5hw,Santa Cruz,Santa Cruz County
20906,Stevenson Coffee House,36.99943118,-122.064241,101 McLaughlin Dr,95064,4,6,$,Sandwiches,aGhBnVzoH0SNw7r3y3HgpQ,Santa Cruz,Santa Cruz County
20907,Global Village Cafe,36.97746,-122.05226,1156 High St,95064,3,43,$,Cafes,ABNrIP1yW0HhaFqjR0FdWQ,Santa Cruz,Santa Cruz County
20908,Lillian's Italian Kitchen,36.9796619,-122.0105774,1148 Soquel Ave,95062,4.5,1909,$$,Italian,ZAi1jel_rxty0sAuwt9Fuw,Santa Cruz,Santa Cruz County
20909,The Water Street Grill,36.9801445,-122.0201797,503 Water St,95060,4,359,$$,American (New),qb7UAvLOsazLrjqaCYgkzQ,Santa Cruz,County of Santa Cruz
20910,Back Nine Grill & Bar,36.999346,-122.022579,555 Hwy 17,95060,4,115,$$,American (Traditional),n8biZb6j5dh-BrufnDI8-g,Santa Cruz,County of Santa Cruz
20911,Oyunaa's Mongolian Cuisine,36.98006385,-122.0102619,1209 Soquel Ave,95062,4.5,271,$$,Mongolian,vEyMpA_6NgKZgLowwUPSFA,Santa Cruz,Santa Cruz County
20912,MacKenzie Bar & Grill,37.00211,-122.02506,18 Clubhouse Rd,95060,3.5,26,$$,American (Traditional),tVcnWiKiExWy5SF4B3Aafg,Santa Cruz,County of Santa Cruz
20913,Taqueria Los Pericos,36.97788,-122.02577,139 Water St,95060,4,850,$,Mexican,rvUfiHpOwypJNEWUqMkUqg,Santa Cruz,County of Santa Cruz
20914,Real Thai Kitchen,36.9792173,-122.0099203,1632 Seabright Ave,95062,4,412,$$,Thai,MNIocC6HQqFpVCO-tda2-A,Santa Cruz,Santa Cruz County
20915,Akira,36.979856,-122.0101037,1222 Soquel Ave,95062,4,641,$$,Sushi Bars,IRkWre1qEi6TaE2VDG6REQ,Santa Cruz,Santa Cruz County
20916,Pearl of the Ocean,36.98092125,-122.0164783,736 Water St,95060,4,498,$$,Indian,7PTgJs_otC8ICrCWPChhWQ,Santa Cruz,County of Santa Cruz
20917,The Crepe Place,36.97946338,-122.0109124,1134 Soquel Ave,95062,3.5,649,$$,Creperies,r9Jnrn8WoW86qmzoNmhAsw,Santa Cruz,Santa Cruz County
20918,Bocci's Cellar,36.98687,-122.03193,140 Encinal St,95060,3.5,77,$$,Italian,Niz4YVePIxOvo58ReqBJXA,Santa Cruz,County of Santa Cruz
20919,Happy Dog Hot Dogs,36.9814181,-122.0283971,324 River St,95060,5,55,$,Street Vendors,L3FlKBxBTuTh8gXTR8jFYg,Santa Cruz,County of Santa Cruz
20920,Tacos Moreno,36.9815368,-122.0104586,1053 Water St,95062,4,365,$,Mexican,Ff4g4kvdKWfF5BDR0L53qA,Santa Cruz,Santa Cruz County
20921,Taqueria Santa Cruz,36.97831345,-122.0127411,1002 Soquel Ave,95062,4,242,$,Mexican,mo9lfs-ZkRclcwX-RcD0iA,Santa Cruz,Santa Cruz County
20922,Charlie Hong Kong,36.97989,-122.01092,1141 Soquel Ave,95062,3.5,861,$,Vegan,a3Gv6M0nVvcAdzcJHwWWwA,Santa Cruz,Santa Cruz County
20923,Sake Japanese Steakhouse& Sushi bar,36.98045255,-122.0193589,525 Water St,95060,3.5,298,$$,Sushi Bars,LGjOnUnLgKSYm6A2gojxGw,Santa Cruz,County of Santa Cruz
20924,Sake Japanese Steakhouse & Sushi,36.980452,-122.019334,525 Water St,95060,2,1,unavailable,Japanese,jAq0U-X05go5CfkJCJAVcQ,Santa Cruz,County of Santa Cruz
20925,Ike's Sandwiches,36.9836163,-122.0225901,1318 Ocean St,95060,4,65,$$,Sandwiches,eoqCIz_NanD0GuQCEa_veA,Santa Cruz,County of Santa Cruz
20926,Taqueria JalapeÃ±os y Pupuseria,36.97841,-122.0204,107 Leonard St,95060,4,102,$,Mexican,YmTucpXUGIdS8R4_mSWYVw,Santa Cruz,County of Santa Cruz
20927,Bistro One Twelve at the Tannery,36.987716,-122.0299077,1060 River St,95060,4,19,$$,Breakfast & Brunch,XxWTK_7fisaRRpaUlpwO6Q,Santa Cruz,County of Santa Cruz
20928,The Habit Burger Grill,36.98403883,-122.022791,,95060,3.5,107,$,Burgers,E86C7Nd6WrZYGN2bSYeTKA,Santa Cruz,County of Santa Cruz
20929,Shun Feng,36.9817017,-122.0291819,420 River St,95060,3.5,227,$$,Vegetarian,cQPwju1mZEcy9z3xT6LSGQ,Santa Cruz,County of Santa Cruz
20930,Restaurante Los Pinos,36.9775701,-122.0272953,2019 N Pacific Ave,95060,4,195,$,Mexican,1rVUFDzw24EBsOughn9gDA,Santa Cruz,County of Santa Cruz
20931,Santa Cruz Diner,36.98039,-122.02187,909 Ocean St,95060,2.5,1299,$,Diners,J_-b5tt-w5wTw2YFaoBUEA,Santa Cruz,County of Santa Cruz
20932,Mickey's Cafe & Catering,36.9883303,-122.0245199,150 Jewell St,95060,5,14,unavailable,Delis,tKyrKrLB8g2yqV66CTaIPQ,Santa Cruz,County of Santa Cruz
20933,Bamboo Restaurant,36.98091125,-122.0111389,1733 Seabright Ave,95062,4,2,unavailable,Chinese,VZGTgEStWqld6agOgwkxfA,Santa Cruz,Santa Cruz County
20934,Chipotle Mexican Grill,36.982784,-122.029306,550 River St,95060,2.5,154,$,Mexican,wi94DPvhbleS9ML88IcSbQ,Santa Cruz,County of Santa Cruz
20935,El Jardin Restaurant,36.97956,-121.99184,655 Capitola Rd,95062,3,249,$$,Mexican,A2AoVVBxZ5fx4loWng15og,Santa Cruz,Santa Cruz County
20936,MG Sushi,36.9809568,-122.0109524,1733 Seabright Ave,95062,3.5,134,$$,Sushi Bars,BTK1iceVfmtjc49wX1D-lg,Santa Cruz,Santa Cruz County
20937,May's Sushi Bar & Grill,36.9811,-122.00149,1800 Soquel Ave,95062,3.5,319,$$,Sushi Bars,MvoTeHToJ9xB9l0OawwxiA,Santa Cruz,Santa Cruz County
20938,The Bagelry,36.9792533,-122.0099343,1636 Seabright Ave,95062,4,106,$,Bagels,DqEbJ_-gleWr-Qj5QVRWeQ,Santa Cruz,Santa Cruz County
20939,Jeffery's Restaurant,36.9821167,-121.9960022,2050 Soquel Ave,95062,3,242,$$,Diners,6llvHR2LZW2QsxXymYtlDQ,Santa Cruz,Santa Cruz County
20940,Denny's,36.98509094,-122.0241205,1515 Ocean St,95060,2,324,$,Diners,sAwXfpvvrMKtf2tZZ35aNg,Santa Cruz,County of Santa Cruz
20941,Taqueria Agave - Santa Cruz,36.98123932,-122.0001678,1836 Soquel Ave,95062,3.5,88,$,Mexican,RdJHQDrpUx-h54pStPz83g,Santa Cruz,Santa Cruz County
20942,Taco Bell,36.981512,-122.006866,1404 Soquel Ave,95062,2.5,35,$,Fast Food,TOpfqkfzpF01Va5LYcDvNA,Santa Cruz,Santa Cruz County
20943,Vivas,36.97997662,-122.0105583,1201 Soquel Ave,95062,3.5,159,$,Mexican,5obFH0CRebRATOWl1TBbNw,Santa Cruz,Santa Cruz County
20944,River Cafe,36.9814949,-122.0296936,415 River St,95060,3,233,$$,Coffee & Tea,foEBQgsU7gYy27imfltyMw,Santa Cruz,County of Santa Cruz
20945,Tony & Alba's Pizza,36.9777703,-122.0146798,817 Soquel Ave,95062,3,108,$$,Pizza,67TbCvcnYCPFVdHPs-I5gw,Santa Cruz,Santa Cruz County
20946,Subway,36.981682,-122.001785,1723 Soquel Ave,95062,2,10,$,Sandwiches,HtmHZfHgGkYHQNVmvUxS9g,Santa Cruz,Santa Cruz County
20947,Togoâs Sandwiches,36.98044205,-122.0211868,902 Ocean St,95060,3,54,$,Sandwiches,AGBwhQbHemuyRVdSmhqL6Q,Santa Cruz,County of Santa Cruz
20948,McDonald's,36.983059,-122.022353,1210 Ocean Ave,95060,1.5,86,$,Coffee & Tea,n3RnlpCnrYj3W5XW_kRctw,Santa Cruz,County of Santa Cruz
20949,Joe's Pizza and Subs,36.98112713,-122.0145542,841 N Branciforte Ave,95062,3,95,$,Pizza,kJCNDlxXKpjYbhE5dLIxRw,Santa Cruz,Santa Cruz County
20950,Lulu's Midtown,36.97885,-122.01416,911 Soquel Ave,95062,3.5,62,$,Coffee & Tea,JAV1GYFvkiYnCWmlqXfLYQ,Santa Cruz,Santa Cruz County
20951,Jack in the Box,36.97796563,-122.0203426,640 Ocean St,95060,2,84,$,Fast Food,#NAME?,Santa Cruz,County of Santa Cruz
20952,Jalapenos Taqueria,36.97988525,-122.0105204,1201 Soquel Ave,95062,3.5,10,$,Mexican,fDE0XSFdh390RyyO_0VFGA,Santa Cruz,Santa Cruz County
20953,Burger King,36.980903,-122.007455,1302 Soquel Ave,95062,2.5,22,$,Fast Food,DcvO6q0QUvOCRwWhVA3Rig,Santa Cruz,Santa Cruz County
20954,Cafe Cruz,36.984955,-121.965135,2621 41st Ave,95073,4,720,$$,Seafood,89MCnYm6QjQCzCx9BFtlPQ,Soquel,Santa Cruz County
20955,Home,36.9896,-121.95522,3101 N Main St,95073,4,138,$$$,American (New),klvdIyh6nGVcZcDeZXqZuA,Soquel,Santa Cruz County
20956,Sawasdee,36.98752213,-121.9529495,5050 Soquel Dr,95073,4,333,$$,Thai,48LjA6bMGVwH1Xamu2zV6g,Soquel,Santa Cruz County
20957,Pretty Good Advice,36.98949,-121.95704,3070 Porter St,95073,4.5,94,unavailable,Breakfast & Brunch,haOqUPatlE3lFclo9MVWuQ,Soquel,Santa Cruz County
20958,Roux Dat Cajun Creole,36.97880602,-121.9689605,3555 Clares St,95010,4.5,419,$,Cajun/Creole,saTt36ils7h5HM8A_DdGSg,Capitola,Santa Cruz County
20959,Golden Fu Wah,36.98758,-121.95797,4610 Soquel Dr,95073,4.5,252,$$,Chinese,jXymrUth8YdD4E_GwECUOg,Soquel,Santa Cruz County
20960,Star of Siam,36.98849487,-121.9575958,3005 Porter St,95073,4,240,$$,Thai,t4B6SBrhK9ql84eaXe3Ckg,Soquel,Santa Cruz County
20961,El Chipotle Taqueria,36.98806,-121.95665,4724 Soquel Dr,95073,4.5,330,$,Mexican,9CFH4czcZQXpQ7bG_jBnGQ,Soquel,Santa Cruz County
20962,Wasabi Sushi - Capitola,36.97857,-121.96933,3555 Clares St,95010,4.5,156,$$,Sushi Bars,rj9AL8JZCsqIPrHQMh9tWA,Capitola,Santa Cruz County
20963,Vinocruz,36.98899088,-121.9543003,4901 Soquel Dr,95073,4.5,81,$$,Wine Bars,ovxD4DCi1xi8umzgxTWF9Q,Soquel,Santa Cruz County
20964,Sunset Restaurant,37.00047204,-121.9842831,One Chaminade Ln,95065,3,7,$$$,American (Traditional),Hpv4qrbVuZ3yvXXERWyVww,Santa Cruz,Santa Cruz County
20965,Silver Spur,36.98760605,-121.9720764,2650 Soquel Dr,95065,4.5,333,$$,Diners,s-F2-uSWUNgQ6cuU72rbQw,Santa Cruz,Santa Cruz County
20966,Surf City Sandwich,36.98776,-121.96506,4101 B1 Soquel Dr,95073,4,274,$$,Sandwiches,APr6z__fdz_-80X8VyKZFg,Soquel,Santa Cruz County
20967,San Marcos Charquito Tacos y Tortas,36.98016,-121.952763,718 Capitola Ave,95010,4.5,107,$,Mexican,RQMTv9_HUEmdlhl3TGdXHw,Capitola,Santa Cruz County
