,Name,Category,Biz City,Biz Zip,Biz Lat,Biz Lng,Rating,Review Count,Price,Yelp ID,County
21892,Chipotle Mexican Grill,"['Mexican', 'Fast Food']",San Jose,95126.0,37.3319068178829,-121.908659912268,3.0,325,$,vZgf_cjnBW8nP408fXO-lg,Santa Clara
21893,Mexico Lindo Restaurant,"['Mexican', 'Bars']",San Jose,95126.0,37.330851,-121.91212,3.0,160,$$,u4bszKwNFnvq-ytZ0YdlyQ,Santa Clara
21894,iJava Coffee & Eatery,"['Cafes', 'Coffee & Tea', 'Breakfast & Brunch']",San Jose,95126.0,37.326121127917204,-121.89471919548299,4.5,520,$,0--Hrzm3Ah-LzES-XtSWLw,Santa Clara
21896,Cindy's Sandwich,"['Sandwiches', 'Delis']",San Jose,95126.0,37.340786,-121.91770359999998,3.5,3,Unavailable,TPI1VyhSFs4DYR_m2EJ2LA,Santa Clara
21897,Crema Coffee Roasting,"['Coffee Roasteries', 'Salad', 'Sandwiches']",San Jose,95126.0,37.33164910000001,-121.91177250000001,3.5,113,$,ogb0Fb6T0t60ls16jED3jw,Santa Clara
21898,Pizza Hut,"['Pizza', 'Italian', 'Chicken Wings']",San Jose,95126.0,37.3263838,-121.911856304005,2.0,65,$,s-peMaZOy4Cge625PTMDhg,Santa Clara
21902,Subway,"['Fast Food', 'Sandwiches']",San Jose,95126.0,37.33249,-121.91264,3.0,31,$,Mw1Ulls_bRgwEX2LsPiWVw,Santa Clara
21903,The Breakfast Club,"['Breakfast & Brunch', 'Waffles', 'American (Traditional)']",San Jose,95126.0,37.3233361973483,-121.91406185101201,4.0,1894,$$,TANWKEUxyZvNnWu_Yv0ARg,Santa Clara
21904,Palermo Italian Restaurant,"['Italian', 'Pizza', 'Delis']",San Jose,95126.0,37.32184,-121.90239,4.0,174,$$,N7_ghbJDwMx_NrG43DlQZA,Santa Clara
21905,Taqueria Eduardo ,['Mexican'],San Jose,95126.0,37.3245326,-121.9116268,4.0,305,$,dq6lJjvLHO_ngmnAjbvKPQ,Santa Clara
21906,Gojo Ethiopian Restaurant,"['Ethiopian', 'Gluten-Free']",San Jose,95126.0,37.323724,-121.910823,4.5,492,$$,42Wz6MMu9vz4Kg21cErXsQ,Santa Clara
21907,Restaurante y Pupuseria El Aguila,['Salvadoran'],San Jose,95126.0,37.32325,-121.91838,3.0,22,Unavailable,ufmZ5DrZpVwQodEtR5_U3g,Santa Clara
21908,Italian Brothers Bakery,"['Ice Cream & Frozen Yogurt', 'Pizza', 'Sandwiches']",San Jose,95126.0,37.3237499,-121.91391999999999,4.5,309,$,l5SzI_JGII5G2KFrhSWQpw,Santa Clara
21910,La CosteÃÂÃÂÃÂÃÂ±ita,['Mexican'],San Jose,95126.0,37.3241299,-121.9006,5.0,8,$,4E1WT7uVIEqyysbFWExMtA,Santa Clara
21911,Tequila's Taqueria,"['Mexican', 'Seafood']",San Jose,95126.0,37.3048876515548,-121.921325861902,4.0,425,$$,_qCJ9yb8J6CGsUMKwxGOPw,Santa Clara
21912,Tasso's Restaurant & Bar,"['Greek', 'Bars', 'Breakfast & Brunch']",San Jose,95126.0,37.310022,-121.916657,4.0,107,$$,zNMIpHWrdy6qiY1JrHZ1Bw,Santa Clara
21914,Popeyes Louisiana Kitchen,"['Fast Food', 'Chicken Wings']",San Jose,95126.0,37.323113,-121.919853,2.5,4,Unavailable,6abTjRS37AvJZxBpzfdjjw,Santa Clara
21915,La Superior Taqueria,"['Mexican', 'Bakeries']",San Jose,95126.0,37.3040170189196,-121.921922634129,4.0,70,$,fcpFgPZv2Pyhi_b9i5faHA,Santa Clara
21917,King Eggroll Express,['Chinese'],San Jose,95126.0,37.304926461354,-121.921215948335,3.0,64,$,BRSlbTltOONdvchgzhASyA,Santa Clara
21918,Eagle Restaurant & Cafe,['Salvadoran'],San Jose,95126.0,37.32325,-121.91838,3.0,28,$$,Sv3QvGhhjU_XX11GfEl6Aw,Santa Clara
21919,McDonald's,"['Burgers', 'Fast Food', 'Coffee & Tea']",San Jose,95126.0,37.3232337764018,-121.913304403424,2.0,81,$,_JO8UKyhRTOkDynRxt2fvw,Santa Clara
21920,Pizza Jacks,"['Pizza', 'Mexican']",San Jose,95126.0,37.323937835531,-121.905927570161,3.5,155,$$,jjoHNYbqBBtNmD5pMDuPIA,Santa Clara
21921,KFC,"['Fast Food', 'Chicken Wings', 'Chicken Shop']",San Jose,95126.0,37.308014107214106,-121.914002218246,2.0,78,$,rw9H4iL0S0-t1NwJTK6h3g,Santa Clara
21922,Jack in the Box,"['Fast Food', 'Burgers', 'Breakfast & Brunch']",San Jose,95126.0,37.3231484576789,-121.919327974319,2.5,46,$,A1ZjHcoCzurXsWa1ofFveQ,Santa Clara
21923,Subway,"['Sandwiches', 'Fast Food']",San Jose,95126.0,37.310359999999996,-121.91413,3.0,35,$,mb_6zNQ3rxOT6Rk2VOFbLQ,Santa Clara
21924,Subway,"['Sandwiches', 'Fast Food']",San Jose,95126.0,37.322978143397,-121.913874765663,2.5,6,$,T99cTotIYmmoDdaNJ5kHoA,Santa Clara
21925,Subway,"['Sandwiches', 'Fast Food']",San Jose,95126.0,37.324470735008,-121.89992381453999,3.0,32,$,6YDYeTJ7VIHwy4xzZctG2A,Santa Clara
21926,LUNA Mexican Kitchen,['Mexican'],San Jose,95126.0,37.33384,-121.915266,4.0,1244,$$,rjUOwXNxsg0tstFssAjfsQ,Santa Clara
21927,The Breakfast Club,"['Breakfast & Brunch', 'Waffles', 'American (Traditional)']",San Jose,95126.0,37.3233361973483,-121.91406185101201,4.0,1895,$$,TANWKEUxyZvNnWu_Yv0ARg,Santa Clara
21928,Las Cazuelas Restaurant,['Mexican'],San Jose,95126.0,37.3302964,-121.9121273,4.0,433,$$,moo94DQHifhUncBMRmBVgA,Santa Clara
21929,Italian Brothers Bakery,"['Ice Cream & Frozen Yogurt', 'Pizza', 'Sandwiches']",San Jose,95126.0,37.3237499,-121.91392,4.5,309,$,l5SzI_JGII5G2KFrhSWQpw,Santa Clara
21930,Park Station Hashery,"['American (Traditional)', 'Seafood', 'Breakfast & Brunch']",San Jose,95126.0,37.33400612044221,-121.924584810667,3.5,327,$$,QMxbePJVuOaHFb2_ZMTzzw,Santa Clara
21931,Rosie's New York Pizza,"['Pizza', 'Italian']",San Jose,95126.0,37.331971199508295,-121.912833551216,3.5,496,$$,uFo8L7O6Vz5kjvEirofwkg,Santa Clara
21932,La CosteÃÂÃÂ±ita,['Mexican'],San Jose,95126.0,37.3241299,-121.9006,5.0,8,$,4E1WT7uVIEqyysbFWExMtA,Santa Clara
21933,Bill's CafÃÂÃÂ©,"['Breakfast & Brunch', 'American (Traditional)']",San Jose,95126.0,37.34303,-121.92846000000002,4.0,1959,$$,qHOhugxuQStt3eOK2SCqrA,Santa Clara
21934,Sultan Bakery,"['Bakeries', 'Falafel', 'Desserts']",San Jose,95126.0,37.340341,-121.912768,4.5,300,$,H7hHQkC1YI6p67MKavSDAg,Santa Clara
21935,Sushi Infinity,"['Japanese', 'Sushi Bars']",San Jose,95126.0,37.33198,-121.90883,3.0,1066,$$,IAgTijC3A6ldj7S6_Gzt_w,Santa Clara
21936,Cafe Rosalena,"['Breakfast & Brunch', 'American (Traditional)', 'Salad']",San Jose,95126.0,37.33199000000001,-121.91122,3.5,727,$$,EtfQqaBjjfaGVD8cJKOiCw,Santa Clara
21938,iJava Coffee & Eatery,"['Cafes', 'Coffee & Tea', 'Breakfast & Brunch']",San Jose,95126.0,37.326121127917204,-121.89471919548299,4.5,520,$,0--Hrzm3Ah-LzES-XtSWLw,Santa Clara
21939,KFC,"['Fast Food', 'Chicken Wings', 'Chicken Shop']",San Jose,95126.0,37.308014107214106,-121.914002218246,2.0,78,$,rw9H4iL0S0-t1NwJTK6h3g,Santa Clara
21940,Crema Coffee Roasting,"['Coffee Roasteries', 'Salad', 'Sandwiches']",San Jose,95126.0,37.33164910000001,-121.9117725,3.5,113,$,ogb0Fb6T0t60ls16jED3jw,Santa Clara
21941,Cindy's Sandwich,"['Sandwiches', 'Delis']",San Jose,95126.0,37.340786,-121.91770359999998,3.5,3,Unavailable,TPI1VyhSFs4DYR_m2EJ2LA,Santa Clara
21943,Subway,"['Sandwiches', 'Fast Food']",San Jose,95126.0,37.31036,-121.91413,3.0,35,$,mb_6zNQ3rxOT6Rk2VOFbLQ,Santa Clara
21946,Subway,"['Sandwiches', 'Fast Food']",San Jose,95126.0,37.324470735008,-121.89992381454,3.0,32,$,6YDYeTJ7VIHwy4xzZctG2A,Santa Clara
21947,Steak ÃÂÃÂ¢ÃÂÃÂÃÂÃÂn Shake,"['Burgers', 'American (Traditional)', 'Fast Food']",San Jose,95192.0,37.336549,-121.88123200000001,3.0,28,$,38K_tVzdeJWzwImfXowfEA,Santa Clara
21950,Panda Express,"['Chinese', 'Fast Food']",San Jose,95192.0,37.335201,-121.8810715,3.0,28,$,FBsNiPeE292VssX3Apir1A,Santa Clara
21951,Subway,"['Fast Food', 'Sandwiches']",San Jose,95192.0,37.335914758551795,-121.88060760497999,2.0,19,$,RO6RttdNQwSfejpJS34w1A,Santa Clara
21952,Steak ÃÂ¢ÃÂÃÂn Shake,"['Burgers', 'American (Traditional)', 'Fast Food']",San Jose,95192.0,37.336549,-121.881232,3.0,28,$,38K_tVzdeJWzwImfXowfEA,Santa Clara
21955,Subway,"['Fast Food', 'Sandwiches']",San Jose,95192.0,37.335914758551795,-121.88060760497999,2.0,19,$,RO6RttdNQwSfejpJS34w1A,Santa Clara
21957,San Jose BBQ,['Barbeque'],San Jose,95148.0,37.3387153,-121.8198753,4.5,61,$$,Yv2DQO_7U3qxUUYlGHCVoQ,Santa Clara
21958,Tisane,"['Coffee & Tea', 'Chicken Wings', 'Waffles']",San Jose,95148.0,37.3308553780202,-121.81065822534599,4.5,173,$,HTaVHkxzOfqJ7kbnWUMn3A,Santa Clara
21959,In-N-Out Burger,"['Burgers', 'Fast Food']",San Jose,95148.0,37.33016,-121.81147,4.0,506,$,97JX0PgvkRnneoxJjdQVyQ,Santa Clara
21960,Chipotle Mexican Grill,"['Mexican', 'Fast Food']",San Jose,95148.0,37.3311424255371,-121.81208801269501,2.0,211,$,JTCSvu2UzrsIjifrUU_S6g,Santa Clara
21961,Panda Express,"['Chinese', 'Fast Food']",San Jose,95148.0,37.330601,-121.81083500000001,2.0,113,$,5VhOItRGDLDUm6EmsPf36A,Santa Clara
21962,TogoÃÂÃÂ¢ÃÂÃÂÃÂÃÂs Sandwiches,"['Sandwiches', 'Delis', 'Fast Food']",San Jose,95148.0,37.3311051850181,-121.81199966693899,3.5,82,$,H4uLsweA-MfNtoqwRrteew,Santa Clara
21963,Claw Shack,"['Chicken Wings', 'Cajun/Creole', 'Seafood']",San Jose,95148.0,37.3239,-121.79718000000001,4.5,116,$$,Qw9f1fYtsiqdnJB1j9sNsw,Santa Clara
21964,Evergreen Panda,['Chinese'],San Jose,95148.0,37.315584,-121.790253,4.0,360,$,3BaSzUkleXjvcLM1xgvCMw,Santa Clara
21965,Golden Bamboo,"['Vegetarian', 'Vegan', 'Vietnamese']",San Jose,95148.0,37.31489000000001,-121.79323799999999,4.5,290,$$,E3qAg28gb3x9t1opBDDVnQ,Santa Clara
21966,Cayda Restaurant,['Vietnamese'],San Jose,95148.0,37.315562969493996,-121.792144998908,4.0,139,$$,mBnRxBpau7oINCTkjcRUWQ,Santa Clara
21967,New Hwong Kok,['Dim Sum'],San Jose,95148.0,37.323313495996,-121.795965470374,3.5,295,$,abNkUcWKkOl-diXe_RBsjQ,Santa Clara
21968,East Lake Chinese Seafood,"['Seafood', 'Cantonese']",San Jose,95148.0,37.32442112990249,-121.798387381305,3.5,487,$$,Di6cNscdntsE47kTPe2HTg,Santa Clara
21970,Yuri Japanese Restaurant,"['Japanese', 'Sushi Bars']",San Jose,95148.0,37.315568796813004,-121.790691125501,3.5,425,$$,iY8WVjDhM7E5GimJq39c0A,Santa Clara
21971,DiLac Vegetarian Cuisine,"['Vietnamese', 'Vegetarian', 'Vegan']",San Jose,95148.0,37.3243,-121.79793000000001,4.5,115,$,U5BAIVdq17bc8PvRFXBQmw,Santa Clara
21972,Fast Pizza Delivery,['Pizza'],San Jose,95148.0,37.323351600901105,-121.79537097102501,3.5,161,$$,SBeDkKNawRJlhL0J_gdqHA,Santa Clara
21973,Carl's Jr.,['Fast Food'],San Jose,95148.0,37.324413902245,-121.79637465125,2.5,70,$,lESg-rfwoSwTs22DshTOvA,Santa Clara
21974,Evergreen Inn & Pub,"['Pubs', 'Breakfast & Brunch', 'Creperies']",San Jose,95148.0,37.314369,-121.79421799999999,3.5,382,$$,fzBMfESM7I9udvcFrtGjpg,Santa Clara
21975,Round Table Pizza,"['Pizza', 'Buffets']",San Jose,95148.0,37.315356,-121.79171699999999,2.5,107,$$,v9XXJZuND1nPYfb-gPhjwg,Santa Clara
21976,Truya Sushi,"['Sushi Bars', 'Japanese', 'Salad']",San Jose,95148.0,37.3145074259695,-121.79377791488899,3.0,205,$$,xxKpR2wiHIY9M11WoUKbsA,Santa Clara
21977,Pizza Hut,"['Pizza', 'Italian', 'Chicken Wings']",San Jose,95148.0,37.3157936197214,-121.793610155582,2.0,94,$,Y-QkscJNW1NPVLbr5DlP7g,Santa Clara
21978,KFC,"['Fast Food', 'Chicken Wings', 'Chicken Shop']",San Jose,95148.0,37.3143,-121.791,2.5,53,$,UV6s95KcWKIUoc73Qcihyg,Santa Clara
21979,McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']",San Jose,95148.0,37.3159669,-121.793754,2.0,49,$,YF_dhW-HUOFxS_ACc0p2BQ,Santa Clara
21980,Raj Palace,['Indian'],San Jose,95148.0,37.323351,-121.797455,3.0,91,$,Ddzll9PS4mtpNu880obSnQ,Santa Clara
21981,Lee's Sandwiches,"['Vietnamese', 'Coffee & Tea', 'Sandwiches']",San Jose,95148.0,37.3146524881754,-121.790163170269,2.5,172,$,d3UWh3Pce1F5U1i26Kyd5A,Santa Clara
21982,Golden Bamboo Restaurant,['Vegetarian'],San Jose,95148.0,37.31548400000001,-121.793328,5.0,1,Unavailable,zetrIp0su4yMexykxCYA1Q,Santa Clara
21985,Tropicana Buffet,['Buffets'],San Jose,95173.0,37.3383556767661,-121.84234051610001,2.0,218,$$,xBXqNVvN71-pGzUGDuZM8w,Santa Clara
21986,Pho Ga,['Vietnamese'],San Jose,95173.0,37.3063076,-121.86352649999999,2.0,1,$,amxSpCqkLAn8A3CNYCEQ6A,Santa Clara
21987,Sahand Restaurant,['Middle Eastern'],San Jose,95173.0,37.256444,-121.91796000000001,2.5,3,$$,ztFWs74ZlIb4r63WrnzaPA,Santa Clara
21989,Saigon City,['Vietnamese'],San Jose,95123.0,37.331972,-121.857472,4.0,1,Unavailable,Wv3pIhDl8ww9e-UfaSRxag,Santa Clara
21990,Pearl River Chinese Restaurant,['Chinese'],San Jose,95123.0,37.289043,-121.88726299999999,3.0,193,$$,gktFNOUXYlCMaG6a48wbrg,Santa Clara
21991,TAOB Pit Stop,"['Barbeque', 'Latin American', 'American (Traditional)']",San Jose,95123.0,37.2500031119146,-121.83291518427099,4.5,381,$$,nI2_CPBcjlsgueILuGSyxg,Santa Clara
21992,Oros Thai Chicken & Rice,"['Thai', 'Bubble Tea']",San Jose,95123.0,37.249168,-121.831525,4.5,76,Unavailable,6IKQzAh8PwZ52k3Sj9ZdDg,Santa Clara
21994,SGD Tofu House,['Korean'],San Jose,95123.0,37.249537154826996,-121.856635569708,4.0,483,$$,USxOexfcA4VwyLyc43k01w,Santa Clara
21995,Masa Ramen Noodle Bar,"['Sushi Bars', 'Ramen']",San Jose,95123.0,37.24883591369029,-121.85795591381901,3.5,590,$$,pZLPehBpQ0g7Zu222arh1Q,Santa Clara
21996,Sanraku,"['Sushi Bars', 'Japanese']",San Jose,95123.0,37.251524952497704,-121.86382148518801,4.0,358,$$,_p1vD73hUvseZDmNTaG0QQ,Santa Clara
21997,Hanul Korean,['Korean'],San Jose,95123.0,37.2382011413574,-121.83190155029301,4.0,206,$$,iAhafYWSB48norpZnNZGCg,Santa Clara
21998,#1 Chinese Kitchen,['Chinese'],San Jose,95123.0,37.252168257975896,-121.831224678574,4.0,365,$,_us5qOY9AafKtmBdje6mIg,Santa Clara
21999,Tugboat Fish and Chips,"['Seafood', 'Fish & Chips']",San Jose,95123.0,37.249283306765,-121.845374292424,4.0,304,$,sB8tZwBbkwf8cBn6fCycEQ,Santa Clara
22000,The Cheesecake Factory,"['Desserts', 'American (Traditional)']",San Jose,95123.0,37.251446,-121.861625,3.0,1267,$$,xMq-JuPVVd7Z1Xec980lnA,Santa Clara
22001,BJ's Restaurant & Brewhouse,"['Breweries', 'American (New)', 'Pizza']",San Jose,95123.0,37.251288,-121.86371000000001,3.0,1275,$$,yMNZYXV4km_2KlcQ55eufQ,Santa Clara
22002,Pho 24,['Vietnamese'],San Jose,95123.0,37.251129999999996,-121.85841,4.5,107,$$,mYd2pUZ7BHc0WiB7dBjx6Q,Santa Clara
22004,Lucy's Mexican Grill,['Mexican'],San Jose,95123.0,37.25105839355721,-121.84229780169201,4.5,200,$,pegl1ANL2v862WC8XyTP1w,Santa Clara
22005,Bamboo Y Kitchen,['Chinese'],San Jose,95123.0,37.249163,-121.83151200000002,4.0,61,$$,-Mwdc0km-UJLw9vUcTtYYQ,Santa Clara
22006,Juicy Burger,['Burgers'],San Jose,95123.0,37.2503059555759,-121.844327076124,4.0,242,$,da7WoQZDbG8xY1uaXWGXmg,Santa Clara
22008,Miyakko Japanese Cuisine,"['Sushi Bars', 'Japanese', 'Seafood']",San Jose,95123.0,37.249305425424794,-121.84561716959101,4.0,74,$$,lkOfmxelDi6ov7BGka8gjg,Santa Clara
22009,Curry Roots,['Indian'],San Jose,95123.0,37.25145976051361,-121.862202330797,4.5,325,$,SMyaPzNYcywRTQMEu985fQ,Santa Clara
22010,In-N-Out Burger,"['Burgers', 'Fast Food']",San Jose,95123.0,37.2490253914236,-121.859278678894,4.0,416,$,Yms3DBvgDuXrKXFJmcNAGw,Santa Clara
22011,Olive Garden Italian Restaurant,"['Italian', 'Salad']",San Jose,95123.0,37.249881,-121.864573,3.0,694,$$,rqlazFNqugCUCV7afMlPUg,Santa Clara
22012,Buca di Beppo Italian Restaurant,['Italian'],San Jose,95123.0,37.251278000000006,-121.863405,2.5,869,$$,CpZLIwjNQPFWZ_kAPLHjjw,Santa Clara
22013,My-Kitchen,['American (Traditional)'],San Jose,95123.0,37.2519492982049,-121.829902024473,4.0,42,$$,4qmnFPPGPxH_zcBo-uot1A,Santa Clara
22014,Kenzo Japanese Restaurant,"['Japanese', 'Sushi Bars', 'Buffets']",San Jose,95123.0,37.254309648182996,-121.83128718142,3.5,2359,$$,9DFDSAoR6SpCXGoZh99HmA,Santa Clara
22015,The Kickin' Crab,"['Cajun/Creole', 'Seafood']",San Jose,95123.0,37.2512044671254,-121.873022988439,3.0,149,$$,KX-5XwgZRCMNt1qXnAuf-w,Santa Clara
22016,JINYA Ramen Bar,['Ramen'],San Jose,95123.0,37.251196,-121.862845,3.5,624,$$,CP76FArYW24dIAXaPq7H4Q,Santa Clara
22017,Pho LA,"['Vietnamese', 'Soup']",San Jose,95123.0,37.23801803542421,-121.832337589827,4.0,257,$,AF64tcDNOE9shHNHC9hOfw,Santa Clara
22018,Aqui Cal-Mex,"['Mexican', 'American (New)', 'Vegetarian']",San Jose,95123.0,37.2494282610838,-121.831015896619,4.0,638,$$,_F4RpcTKdLJQM8yvsIWgsw,Santa Clara
22019,Loving Hut,['Vegan'],San Jose,95123.0,37.2516569195822,-121.861481414762,4.0,367,$,jy4Gdv3FIDAmtLDUi5gcig,Santa Clara
22020,Thai Grata,['Thai'],San Jose,95123.0,37.24985885620121,-121.856727600098,3.5,637,$$,ueDHKr5ELmh2z7H0DFK02w,Santa Clara
22021,Tomo Sushi,"['Sushi Bars', 'Japanese']",San Jose,95123.0,37.2537680177036,-121.831892087906,4.0,289,$$,zvgT0U1MnOM7SIOjTb-Dtg,Santa Clara
22022,CJ BBQ,"['Barbeque', 'Korean', 'Noodles']",San Jose,95123.0,37.25195,-121.83198999999999,3.5,284,$,PhYIGIW6syW8UleirAmLSQ,Santa Clara
22025,Mandarin Gourmet,['Chinese'],San Jose,95123.0,37.2524529036556,-121.858452223241,3.5,503,$$,uxY_FqM0Zmd7Ijd_Yi6fBA,Santa Clara
22026,Chaat Cafe,"['Indian', 'Fast Food', 'Halal']",San Jose,95123.0,37.2495830691932,-121.857003365788,3.5,608,$$,Rj7wBSP9YS3_JycTW40-dQ,Santa Clara
22028,Angelo's Italian Restaurant & Pizza,"['Italian', 'Pizza', 'Pasta Shops']",San Jose,95123.0,37.2501529182473,-121.82975520978701,3.5,240,$$,1uOJSq_h7yPOKExVLeKL_A,Santa Clara
22029,Outback Steakhouse,['Steakhouses'],San Jose,95123.0,37.2501691743832,-121.84493049451,2.0,495,$$,qpQPRCeO07K-zk6-wvTJtA,Santa Clara
22030,Fast Pizza Delivery,['Pizza'],San Jose,95123.0,37.252171999999995,-121.831746,4.0,241,$,GbgSiWry6oM4D4_U9VE3YA,Santa Clara
22031,Marie Callenders Restaurant & Bakery,"['American (Traditional)', 'Bakeries']",San Jose,95123.0,37.250399,-121.84299299999999,3.0,251,$$,B8Q9qOsBt8Q92YoSjibhiw,Santa Clara
22032,IHOP,"['Breakfast & Brunch', 'American (Traditional)', 'Burgers']",San Jose,95123.0,37.250993,-121.86703,3.0,179,$$,L1VAIaMfsK5cdIoPCR29AA,Santa Clara
22033,Boston Market,"['American (Traditional)', 'Comfort Food', 'Sandwiches']",San Jose,95123.0,37.24989,-121.85943999999999,3.5,169,$,wgC49OIcJAv8HWExUfYDGQ,Santa Clara
22034,Pizza My Heart,['Pizza'],San Jose,95123.0,37.2484005145566,-121.857898115618,4.0,219,$,E4oMToSPTR-cKn6ItfbLAA,Santa Clara
22035,Iguanas Burritozilla,"['Mexican', 'Salad', 'Seafood']",San Jose,95123.0,37.25006,-121.86967,3.0,107,$,xSJfFtmWFxca-lVRs3jyFw,Santa Clara
22036,Pho To Thi,"['Vietnamese', 'Juice Bars & Smoothies', 'Noodles']",San Jose,95123.0,37.253379209909504,-121.831229142845,3.5,82,$,q0YoOORPp5EMj5EzkixY7g,Santa Clara
22037,Main Street Bagels,"['Bagels', 'Bakeries', 'Breakfast & Brunch']",San Jose,95123.0,37.249684002476,-121.856849946971,4.0,296,$,kiO6-9eQSWpoCeWxSuIFTA,Santa Clara
22038,Burrito Factory,['Mexican'],San Jose,95123.0,37.2516282403326,-121.83257761217101,3.0,132,$,diYBw1cgInkJHFNnHFFjqQ,Santa Clara
22039,Potato Corner,"['Fast Food', 'Specialty Food', 'Chicken Wings']",San Jose,95123.0,37.252431200515,-121.86477040730101,3.5,148,$,MpiXyYKg17SVxMFM4KK9wQ,Santa Clara
22040,Chipotle Mexican Grill,"['Fast Food', 'Mexican']",San Jose,95123.0,37.251232,-121.862307,2.0,57,$,qtV5gff0iP0YvfdjZMYuRA,Santa Clara
22042,P.F. Chang's,"['Chinese', 'Asian Fusion', 'Gluten-Free']",San Jose,95123.0,37.251249,-121.86412800000001,2.5,574,$$,sd7BGja8QYMFKuGVb6h3gA,Santa Clara
22043,Hub's  Coffee,"['Coffee & Tea', 'Sandwiches']",San  Jose,95123.0,37.2500908692612,-121.844339291171,4.0,135,$,mVTd_mqoNNyFwJeINuwlDw,Santa Clara
22045,Extreme Pizza,"['Pizza', 'Chicken Wings', 'Sandwiches']",San Jose,95123.0,37.249259571108496,-121.844651875922,3.5,108,$,SvWdMlQUJIFF-LvDT5zD6g,Santa Clara
22046,Smashburger,['Burgers'],San Jose,95123.0,37.2511911836555,-121.86242560061199,2.0,237,$,4faSsOcm8kaYpTwlQMF2gw,Santa Clara
22048,KFC,"['Fast Food', 'Chicken Wings', 'Chicken Shop']",San Jose,95123.0,37.2503,-121.84299999999999,2.0,61,$,V40-bW1Ag9vrPZUc99RQQA,Santa Clara
22049,McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']",San Jose,95123.0,37.250949,-121.831874,2.0,105,$,Y2mFB9wFj-WLu8jd3cXutg,Santa Clara
22050,Jersey Mike's Subs,"['Delis', 'Sandwiches', 'Fast Food']",San Jose,95123.0,37.24794717267249,-121.857941932976,4.0,151,$$,Utta1NTmmLzsQUjh6OTAUw,Santa Clara
22051,Little Caesar's Pizza,['Pizza'],San Jose,95123.0,37.238185882568395,-121.83078765869101,2.0,45,$,j5gOs5oTEB4Wtc37_ubf6Q,Santa Clara
22052,Pearl River Chinese Restaurant,['Chinese'],San Jose,95123.0,37.250537,-121.828748,3.0,362,$$,c7uxpMWnN1KkUVBXMTpZfg,Santa Clara
22054,El Tule Mexican Restaurant,['Mexican'],San Jose,95123.0,37.253753662109396,-121.860450744629,3.5,158,$$,Q3iYN8Fc7lKeg4IGhzllRg,Santa Clara
22055,Mumfresh Vietnamese Eatery,['Vietnamese'],San Jose,95123.0,37.2512105534747,-121.864456845882,3.5,127,$,njlYH4DoOMwGa01IZbaCSw,Santa Clara
22056,California Pizza Kitchen at Oakridge Mall,"['American (New)', 'Pizza', 'Salad']",San Jose,95123.0,37.251166,-121.86193999999999,3.5,321,$$,rdeOY8vOaRg4h-3IEbdo2w,Santa Clara
22057,Sarku Japan,"['Japanese', 'Fast Food']",San Jose,95123.0,37.251226617846896,-121.86285942792802,3.0,90,$,MVGA2dnTcpAnXSpcwMPjmA,Santa Clara
22058,Hot Dog on A Stick,"['Hot Dogs', 'Fast Food']",San Jose,95123.0,37.251991271972706,-121.86203765869101,3.5,48,$,s_owX9dOFqy4DwZrY-0SrQ,Santa Clara
22059,Una Mas Mexican Grill,['Mexican'],San Jose,95123.0,37.2489615488097,-121.857995097388,3.0,80,$,JoQHvU__3ivaPzfmAFfeww,Santa Clara
22060,Wasabi,"['Japanese', 'Asian Fusion']",San Jose,95123.0,37.2501351,-121.8573963,3.0,208,$,h6n4lRxqG5SquZxPqi38PA,Santa Clara
22061,Firenza Pizza,['Pizza'],San Jose,95123.0,37.25199,-121.86203,3.5,45,Unavailable,KB35AVYoj9lxgQKti8dhig,Santa Clara
22062,Dairy Queen,"['Fast Food', 'Ice Cream & Frozen Yogurt']",San Jose,95123.0,37.252238,-121.86112800000001,2.5,18,$,0fpPBzKqu16dsjyfuQQP0w,Santa Clara
22063,Yum Yum Donuts,"['Donuts', 'Coffee & Tea', 'Sandwiches']",San Jose,95123.0,37.2510012005499,-121.828623375035,2.5,46,$,VTOqSGALykOuaB1AixGEqA,Santa Clara
22064,Titos Hot Dogs,['Hot Dogs'],San Jose,95123.0,37.2501869,-121.8624878,5.0,1,Unavailable,XAadk8aqDnvH_yRDEmOz3A,Santa Clara
22065,Sushi Okawa,"['Japanese', 'Sushi Bars']",San Jose,95123.0,37.249459736886394,-121.83191530291501,3.5,293,$$,0l3yPiI9s_nyahpz3d5pQA,Santa Clara
22066,Burger King,"['Fast Food', 'Burgers']",San Jose,95123.0,37.250049164953,-121.86359040968,2.0,93,$,bu_Vtpn35IGZmXYBt_UYLQ,Santa Clara
22067,Casa Teresa,['Mexican'],San Jose,95123.0,37.2382011413574,-121.83190155029301,3.5,211,$$,AX3g7MF86mqDmDztraaFhw,Santa Clara
22068,TogoÃÂÃÂ¢ÃÂÃÂÃÂÃÂs Sandwiches,"['Sandwiches', 'Delis', 'Fast Food']",San Jose,95123.0,37.249489000000004,-121.86946299999998,3.5,75,$,n7E_e6iiaJ5NwrjNnPjKDA,Santa Clara
22069,Ariake Sushi,"['Sushi Bars', 'Japanese']",San Jose,95123.0,37.249488,-121.86948899999999,3.0,602,$$,DDXMIDqDqrPydB6OInpyKw,Santa Clara
